text,Label
 walau konflik berkepanjangan  aku enggk pernah liat propaganda dr kubu palestina seperti ini.  atao mang  bocah2 seperti di yaman ini tidak ada di palestina.  ,0
  tah liat manusia barbar ..   ketololoan kalian adalah...  ketika kalian harus percaya. bahwa palestina itu islam.  dan kalian harus percaya bahwa palestina dan israel itu,2
  tah liat manusia barbar ..   ketololoan kalian adalah...  ketika kalian harus percaya. bahwa palestina itu islam.  dan kalian harus percaya bahwa palestina dan israel itu,2
 bahkan konflik yaman yg di permukaan seakan-akan membawa identitas agama pun jauh lebih mudah utk dibahas secara objektif ketimbang konflik israel-palestina ,0
 bahkan konflik yaman yg di permukaan seakan-akan membawa identitas agama pun jauh lebih mudah utk dibahas scr objektif ketimbang konflik israel-palestina  lbh mudah lagi bahas konflik libya yg se,2
 hamas ga peduli dengan nyawa saudara sebangsanya yang terancam kalau konflik terjadi lagi.  jadi semakin jelas rakyat palestina hanya jd korban kepentingan hamas.  tapi koq disini disanjung ya,0
  hamas ga peduli dengan nyawa saudara sebangsanya yg terancam klo konflik terjadi lagi.  jadi semakin jelas rakyat palestina hanya jd korban kepentingan hamas.  tp koq disini disanjung ya,0
 waspada memberikan sumbangan donasi untuk palestina. sebab ada beberapa pihak yang menyalah gunakan isu konflik palestina. sebaiknya berikan sumbangan donasi pada lembaga yang kredibel seperti baznas,1
 waspada memberikan sumbangan donasi untuk palestina. sebab ada beberapa pihak yang menyalah gunakan isu konflik palestina. sebaiknya berikan sumbangan donasi pada lembaga yang kredibel seperti baznas,1
 konflik internal slalu ada disetiap negara disana daerah konflik,0
   konflik internal slalu ada disetiap negara disana daerah konflik,0
 kita harus mulai dari sekarang kalau konflik palestina-israel bukan urusan kita...,2
  kita harus mulai dari sekarang kalau konflik palestina-israel bukan urusan kita...,2
"  bagi saya palestina-israel adalah barang dagangan plg""menjual""dlm konflik kemanusiaan dibanding dgn konflik kemanusiaan ditempat lain.",2
 israel vs palestina bukanlah sebuah konflik  tapi penjajahan,0
 israel vs palestina bukanlah sebuah konflik  tapi penjajahan,0
   mari yakinkan palestina dan israel,1
 yahya waloni komentari konflik palestina dan israel: bangsa pilihan tuhan. nitizen: seorang murtad dan penista agama mulai muncul lagi...? bualan apalagi itu yg dilontarkan si waloni...? kerjaa,0
   rakyat indonesia akan selalu terdepan bersama rakyat palestina hingga merdeka,0
 pemerintah indonesia berupaya keras untuk membantu menyelesaikan konflik antara israel dengan palestina...melalui menlu retno marsudi selaku pejabat langsung yang diberikan mandat oleh presiden,1
  sampai kpn pun israel dan palestina tdk akan bisa akur selama fihak ke 3 masih ada ( hamas ),2
   palestina aja kita bela apalagi negara kita pak... republik tercinta ini..  tapi tidak dg pemerintahannya...,2
  mungkin karna udah terlanjur di kafir2in selama ini sama kaum mayoritas. jadi imbasnya ke palestina. gimana minta simpat orang kalo orang tersebut selalu direndahkan. jadi jangan menyak,2
 bahkan konflik palestina-israel juga mengandung unsur konflik agraria. tanah dan segala sesuatu yang ada di atasnya kan prsyarat mutlak yang dibutuhkan manusia untuk bertahan hidup: baik secara akumul,0
 sampe kapan zionist israhell mendzolimi warga palestina???  penangkapan massal warga palestina karena dukung protes serangan israel ke gaza.     lewat ,0
  kenapa negara2 liga arab tidak pernah terlihat melakukan langkah konkrit dan hanya sebatas nengecam konflik di palestina?,2
  konflik palestina - israel akan dipelihara terus karena di sana uang milyaran rupiah mengalir dan berputar. exploitasi kekejaman israel dan penderitaan rakyat palestina menjadi modal utam,2
   ada yg salah bila saya melindungi diri &amp; masyarakat dari covid tapi tetap bersimpati dgn mendukung palestina posisinya berbeda kok dibuat peta konflik,0
  apakah perlu mempertajam perbedaan (pro-kontra) pandangan dalam menyikapi konflik palestina - israel? seyogyanya kepedulian kita kepada sesama orang indonesia yg menderita dan kepada,0
 konflik israel-palestina asimetris,0
 konflik israel-palestina berebut kebenaran sejarah. masing2 ada klaim sendiri. entah,0
 diskusi menarik tentang aspek hukum konflik palestina - israel  ,0
  apa beda atau persamaan kehebohan konflik palestina-israel dengan kehebohan aksi 212? kalau bisa semua narsum memberikan jawaban termasuk pak hendropriyono.,0
 aliansi mahasiswa dari berbagai perwakilan kampus di kabupaten jombang mendukung palestina atas konflik yang dihadapi dengan israel. dukungan tersebut berupa doa bersama di bundaran ringin conton,0
"  suka heran ama sikap orang"" terhadap konflik israel-palestina kok kompor gas banget yah dalam berkomentar.",2
  waduh...konflik palestina jdi lahan bisnis nih.,2
 nonton catatan demokrasi di tv one mendapatkan sedikit pencerahan bagaimana sebenarnya masalah konkrit antara konflik palestina dan israel. apa yang membuat masalah ini begitu runyam,1
 konflik israel-palestina itu sengketa-wilayah (rebutan yerusalem) yang didasari konflik-etnis (etnis-arab vs etnis-yahudi/jew) sekaligus konflik agama (agama-islam vs agama-yahudiah/judaism).  dari ber,0
  tidak akan pernah ada yg namanya gencatan senjata itu selama mereka (israhell) masih tetap ada..,0
 mereka dah setuju gencatan senjata tapi tetap tembak orang gaza yang tak bersalah,0
 konflik palestina israel itu konflik agama dan suku,0
 konflik palestina dan israel bukan urusan kita,2
 manusia sampah ini tidak tau diri sama sekali. padahal dua jam pasca gencatan senjata,2
 gencatan senjata tapi penindasan masih berlaku. ada un pun mcm hopeless gile.,2
 kata yahudi2 pesek yg dikasih makan cina kafir komunis : 1. palestina bukan urusan kita 2. itu murni konflik politik,2
 indonesia akan terus berpihak pada palestina dan mendesak dewan keamanan pbb mengambil tindakan atas konflik israel dan palestina.  pancasila dan negara  ,0
 indonesia akan terus berpihak pada palestina dan mendesak dewan keamanan pbb mengambil tindakan atas konflik israel dan palestina.  pancasila dan negara  ,2
 dukungan kaum kadrun di indonesia terhadap palestina,2
  si anjing  gatau kalo pelacur pelacurnya zionis yg membuat onar saat gencatan senjata dan mengeluarkan peluru asap di  ,2
 saya hadir disini untuk menyerukan  dan menghentikan kekerasan dan gencatan senjata,1
 jangan-jangan hamas memang dipelihara israel. sekarang gencatan senjata,2
  laksanakan setelah hamas merudal 1000 roket ke tel aviv seminggu berturut turut..no gencatan senjata..penjajah harus keluar,0
   siapa yg digenosida hah? kalo lu baca lagi konflik amerika israel sama palestina itu mereka cuma konfliknya dengan hamas palestina yg sama negara arab saudi kiblatnya,0
 kadrun bersikeras mengatakan bahwa konflik israel-palestina adalah masalah agama,2
 topik yg lagi hot sih konflik palestina. bagus deh di hide instagram.. ga tega banget gue liat foto anak kecil berdarah-darah di share begitu ,0
" gencatan senjata hanya sebagai tameng sebuah kebiadaban zionist yahudi israhell laknatullah.. lihatlah ketika pasukan pendudukan memaksa ""sheikh nabil omaror"" dari taibeh di wilayah pendudukan pale",2
 konflik palestina masih belum usai,0
 gencatan senjata nyatanya tak sepenuhnya menghentikan kekerasan,0
  ngaur. konflik israel palestina gak bakal selesai.sampai akhir jaman. jakarta masih banjir. jangan cuci tangan,2
 sepertinya saat ini sudah kurang tepat. palestina kan sudah merdeka. lagipula konflik sekarang yg mulai hamas. nkri harus bisa lebih aktif menjadi penengah konflik,1
  gimana bisa menang kalo yg ada gencatan senjata dan itu juga gegara mesir,2
 palestina dan israel bukan konflik agama melainkan tentang kemanusiaan tapi kenapa kita hanya condong kesatu negara saja bukankah dalam perang sama sama jatuh korban dari dua negar,0
 ga heran karena hamas pada awalnya memang sahabat israel dengan tujuan menghancurkan plo pimpinan yasser arafat   dah..abaikan saja politik (dan konflik) israel palestina suarakan saja pihak korban,0
 [save humanity in palestine]  konflik antara israel dan palestina kembali memanas beberapa waktu lalu. dampak dari konflik tersebut mengakibatkan ratusan jiwa tewas,0
  :))) loh kan.. gua datang membawa perdamaian elu yg mau melanggar gencatan senjata kita:)),2
  itu gencatan senjata karena adanya desakan rrc ke amerika serikat. kalau gak gencatan senjata,0
 mempertahankan tanah palestin di sheikh jarrah dari dirampas israel menjadi epitome kebangkitan warga palestin di baitul maqdis.  ia mencetuskan konflik hamas-israel,0
 konflik palestina-israel itu semua terjadi sejak ditemukannya sumur minyak terbesar pertama di arab saudi...,0
 karena palestina ga secanggih.  sepintar israel.. namanya perang atau pun konflik pasti ada korban. apalagi skala nya sudah roket.. jadi saya rasa palestina  ga usah cengeng lah masala,2
 sigoblok orang lagi bahas konflik palestina-israel dia malah bahas covid,2
  sebaiknya anda diam daripada kelihatan sangat bodoh. tidak ada konflik agama di palestina. itu murni soal politik penguasaan wilayah melalui penjajahan.  salam,2
  dalam perang tidak ada istilah ketakutan .. yang ada menyerah atau damai/gencatan senjata. banyak yang memilih damai,0
 konflik israel vs palestina bagaikan seteru abadi. di tanah suci 3 agama,2
 ratusan korban jiwa termasuk anak-anak yang berjatuhan tak hanya merindukan gencatan senjata semata,0
 gencatan senjata disetujui oleh kedua belah pihak hingga 31 mei 2021,0
 tidak ada lagi konflik palestina israel. bisa saja wilayah mandat palestina menjadi negara israel sepanjang bangsa yahudi tdk mencaplok tanah bangsa palestina yg menyebabkan bangsa palestina,0
  israel sudah dikutuk jokowi.. makanya kalau ada rakyat menghina palestina..maka terima sanksi nya yg tanpa uu hukum tertulis! gak usah dibahas lagi israel vs palestina! itu penyakit neg,2
 gencatan senjata hanya tipu muslihat yahudi..    ,2
  sekarang gencatan senjata entar serang lagi berunding gencatan senjata lagi solusi ala penjajah,0
  karena konflik palestina (hamas) vs israel mudah diarahkan ke sentiment agama,0
 [infografis]  konflik yang terjadi antara israel dan palestina memiliki sejarah yang panjang. mulai dari munculnya gerakan zionisme hingga terbentuknya negara israel yang memicu perang israel-arab,0
 terjadi antara israel dan palestina.   pada bulan mei 2021 konflik antara kedua negara kembali memanas.  dampak dari konflik ini ialah banyaknya korban jiwa yang berjatuhan dari kedua belah pihak,0
 dengan mendramatisir konflik hamas-fatah sebagian orang bilang palestina belom siap merdeka,0
 konflik palestina vs israel harus terus dipelihara karena merupakan bisnis fulus yang menggiurkan bagi kaum dungu dan bebal di indonesia! umat kadrun yang memberikan sumbangan juga sudah berulangk,2
 konflik palestina vs israel harus terus dipelihara karena merupakan bisnis fulus yang menggiurkan bagi kaum dungu dan bebal di indonesia! umat kadrun yang memberikan sumbangan juga sudah berulangk,2
  drun .. kadrun ..  terbukti bukan ? konflik rakyat palestina hanya di jadikan alat mereka untuk kembali merampok akal waras,2
 konflik palestina yang makin memanas. ada yang getol membela dengan opininya. salah satunya ini nih kalau palestina merdeka,2
  memahami palestina: penjajahan bukan 'konflik'   ,0
 bagaimana pandangan publik mengenai konflik israel - palestina? apa harapan mereka terhadap peran yang dimainkan indonesia dalam penyelesaian sengketa itu?  ikuti presentasi survei nasional smrc:,0
 bagaimana pandangan publik mengenai konflik israel - palestina? apa harapan mereka terhadap peran yang dimainkan indonesia dalam penyelesaian sengketa itu?  ikuti presentasi survei nasional smrc:,0
 aktivis ham yang juga pendiri lokataru foundation haris azhar mengatakan bahwa baik israel maupun palestina sama-sama melanggar hak asasi manusia (ham) terkait konflik antardua negara tersebut,0
  perang akan berhenti jika israel-palestina menjadi satu negara. potensial menjadi negara maju.  jika dua negara akan terus berkonflik,2
 pimpinan asosiasi buruhnya malah sibuk mau aksi buat palestina.  pemikir-pemikirnya sibuk debat soal konflik israel palestina dengan berbagai argumen dan dalil,0
 kagum bener-bener. bisa-bisanya ada orang yg ngomong kan palestina yg tau masalah mereka sendiri. biaran ajalah. dibantu juga gamau.  astaga,0
"  ""konflik palestina-israel bukan tanggung jawab indonesia...bla bla bal...."" udah mirip belum bang kayak komen kaum odid yang sma nya gak jelas ",2
 konsisten indonesia tak pernah berubah,0
 serangan israel ke palestina terjadi  berulang-ulang sejak kaum muslimin tidak punya pelindung hingga sekarang. beberapa orang menyerukan warga palestina untuk berhijrah dari wilayah tersebut u,0
 serangan ke gaza itu hanya hilirnya. pendirian negara israel di atas negara palestina  adalah hulu dari kejahatan tersebut,0
  saya kok ngelihatnya gencatan senjata ini sengaja untuk ngulur sedikit waktu..karena israel sedang prepare. beli alat dari usa.   semoga saja memang di gaza pejuang sudah lebih siap termas,1
 mungkin mereka bergembira mau merayakan gencatan senjata antara israel dengan hamas dengan menari ala tik tok anying... anying..anyiiing,2
 agak lucu aja sih liat orang pada jadi die hard fans konflik israel palestina,2
 palestina &amp; israel bukan konflik agama   via   stan!!!!,0
 konflik palestina dan israel mengingatkan umat islam dunia ttg hakekat yahudi/bani israel adalah kata sifat yg akan hancurkan suatu negara. cc     ,0
 zionis udah langgar gencatan senjata ni. fuck u ,2
 susah jelasin konflik israel palestina ke wargi ig. ampe berbusa ujung nya ttep cari siapa bener,0
 gencatan senjata itu tipuan israel ,0
  saya harap ia tiada kaitan dengan mana-mana isu kerana sekarang  sedang gencatan senjata.,1
   saya pikir gencatan senjata itu akan merubah sedikit aja perilaku mereka,2
  kalo masalah konflik sebenernya yang paling konflik mah palestina,2
 gencatan senjata sejatinya adalah reload.,2
 pasukan khusus hamas pamerkan rudal di tengah gencatan senjata    ,0
  gencatan senjata hanya siasat busuk zionis.,2
 ini yg namanya gencatan senjata? jadi buat zionist yg namanya senjata hanya rudal dan bom? mereka anggap bodoh semua orang yah?                                 ,2
 konflik yang gak akan selesai yaitu agama. saling diskriminasi,2
 untuk berbau2 gini yg bisa dilakukan doa aja tanpa komentar apapun. termasuk jg yg lagi gencatan senjata. perlu pemahaman yg tinggi. ingat aja,2
 guys jangan stop sebarkan kebenaran dan apa yang berlaku di  lepas gencatan senjata makin slow,1
 konflik israel-palestina terakhir pada kenyataannya telah membawa hamas pada pada keberhasilan yang tak pernah tercapai sebelumnya.   http,0
  kalau udah terdoktrin jadi penjahat ya begitu lah percuma gencatan senjata itu cuman cara dia untuk atur siasat untuk peperangan berikut nya,2
 konflik israel-palestina mencerminkan usangnya cara kita melihat konflik bersenjata.  ,0
 ingat setiap terjadi peperangan palestina israhell pasti selalu yg minta brenti (gencatan senjata) pihak israhell,2
  penjajah masih menginjakan kakinya di bumi palestine artinya belum menang apalagi merdeka.mereka makin menguasai negeri palestine.omong kosong dgn gencatan senjata.perang darat total har,2
 israel-hamas memang sudah gencatan senjata. tapi nasib 28 keluarga palestina di sheikh jarrah masih belum menentu. kalau kalah di ma-nya israel,0
" pasukan armenia ""secara berkala"" melanggar gencatan senjata dengan melepaskan tembakan ke posisi tentara azerbaijan",0
 mesir digadang-gadang sebagai pihak paling berpengaruh thdp gencatan senjata yang dilakukan secara sepihak oleh zionis israel. namun presiden mesir mengatakan bahwa negaranya mendorong pembentukan n,0
 mesir digadang-gadang sbg pihak paling berpengaruh thdp gencatan senjata yang dilakukan secara sepihak oleh zionis israel. namun presiden mesir mengatakan bahwa negaranya mendorong pembentukan n,0
   lha katanya gencatan senjata...kok nyerang lagiii,0
 si koyak yang pengecut ni rupanya mintak gencatan senjata. ,2
 saat ini gencatan senjata palestina dan israel.... disisinlain yaman smakin mencekam  230.000 tewas 1 jutaan menderita....  galang dana yuk buat saudara kita di yaman     ,0
  sebetulnya kemarin sebelum ada gencatan senjata hamas sudah bisa memukul mundur israel,0
 perang 11 hari israel - hamas diakhiri dengan gencatan senjata pada 21 mei lalu. kementerian kesehatan gaza mengatakan sedikitnya 230 warga palestina tewas,0
 militer israel takut berlebihan pada hamas hingga rencanakan serang palestina saat gencatan senjata     via ,0
 konflik yang tak kunjung reda antara israel dan palestina membuat pemimpin hamas ismail haniyeh mengirimkan surat kepada presidenjoko widodo.  nusantara satu  ,0
  saya tak trllu paham bahasa melayu..jadi israel melakukan gencatan senjata sebab turki dan pakistan akan menyerang israel saat perang saif al quds kemarin.??,0
 indonesia tetap konsisten tak pernah berubah tetap kecam serangan israel ke palestina.  nusantara satu  ,0
  perang yg tak seimbang yg paling menderita rakyat palestina...mudah 2 an ada kemajuan perdamaian yg permanen..  ,1
 waktu saya sd yang diglorifikasi itu konflik israel-palestina  bom bunuh diri dibilang bom syahid  lalu diglorifikasi bagaimana ada remaja meminta izin pada ibunya untuk jadi eksekutor bom syahid ,0
 latar belakang konflik antara palestina-israel bukanlah agama   ,0
 konflik ini dipicu oleh sebuah gerakan keagamaan yahudi eropa yang berubah menjadi gerakan politik yang secara sepihak mendirikan negara israel diatas tanah kekuasaan palestina.  simak beberapa fakta,0
 dewan hak asasi manusia pbb telah setuju untuk meluncurkan penyelidikan internasional terbuka atas pelanggaran selama konflik 11 hari oleh israel di gaza.   ,0
  akhirnya gencatan senjata,0
 kekerasan akibat konflik yang menyebabkan ratusan korban meninggal dan puluhan ribu orang mengungsi dari pihak palestina tersebut menjadi sorotan dunia dan mendapatkan respons yang beragam. bagaimana a,0
 perdamaian dan sejarah konflik tidak berujung israel  palestina  tanggal 29 mei diperingati sebagai hari pasukan perdamaian pbb. peringatan ini ditujukan untuk membayar penghargaan kepada semu,0
 gencatan senjata kemudian disetujui usai 11 hari konflik berdarah serangan israel tanpa henti di jalur gaza.  gencatan senjata yang tercapai disambut baik oleh warga gaza,0
   gue ngerasa di otak gue yang penuh dengan pikiran coklat ada alien berkepala kotak dengan gencatan senjata mengambil alih sistem,2
 ' prihatin sekali. tidak punya peri kemanusiaan. rakyat palestina di eksploitasi jadi tameng &amp; tumbal. konflik dipertahankan untuk musnahkan israel,2
 penyelesaian konflik palestina-israel tanggung jawab semua bangsa -       ,1
" begitu gede mlh ngebom negaranya sendiri. ini udh bkn bentuk simpati kpd warga palestina tp ini merupakan bentuk politisasi konflik palestina kpd anak"".  mn bacot sumban",2
 ketegasan jokowi mendukung palestina tak perlu diragukan. jokowi yang pertama membuka dialog mengenai konflik di palestina,1
 konflik israel-palestina urusan mereka ngapain kita ikut ikutan kita nggak tau siapa yang benar dan yang salah *lol  sekolah tinggi-tinggi dinegara yang anggota dewannya punya pola pikir macam ini ,2
 konflik antara israel-palestina ini jelas bukan konflik antar agama. toh juga di palestina tidak hanya orang muslim aja yang tinggal di sana. dan juga di tanah palestina terdapat kota suci 3 agama (i,0
 targetkan gencatan senjata permanen,0
  bukan masalah ga support palestine atau bagaimana cuman kadang miris aja dijalan yang minta bantuan barengan ama yang ngemis disebelahnya sampe kadang mikir juga mereka beneran disalurin,2
  terus apa gunanya gencatan senjata kalau kau bunuh saudara kami satu persatu zionis laknatulloh,2
